record_id,polygon_id,year,ndvi,ndvi_previous_year,ndvi_change,ndwi_mean,ndwi_previous_year,ndwi_change,rainfall_mm,temperature_celsius,elevation_mean,longitude,latitude,trend_label,coastal_distance_m,coastal_distance_km
P0759_2025,P0759,2025,0.154584768,0.159424318,-0.00483955,-0.149999603,-0.211491935,0.061492332,1462.173858,26.98006499,1.92998603,79.80574776,8.075823355,stable,152.9705854,0.152970585
P0760_2002,P0760,2002,0.213924086,0.222385891,-0.008461805,-0.251434074,-0.211089799,-0.040344275,1306.683801,26.83015557,2.866861207,79.82395166,8.074429975,stable,94.86832981,0.09486833
P0760_2003,P0760,2003,0.128910186,0.213924086,-0.0850139,-0.134739135,-0.251434074,0.116694939,955.8953998,27.39613928,2.866861207,79.82395166,8.074429975,decrease,94.86832981,0.09486833
P0760_2004,P0760,2004,0.128967513,0.128910186,5.73E-05,-0.168347155,-0.134739135,-0.03360802,1199.975268,27.46676347,2.866861207,79.82395166,8.074429975,stable,94.86832981,0.09486833
P0760_2005,P0760,2005,0.136715403,0.128967513,0.00774789,-0.175932544,-0.168347155,-0.007585389,1356.874723,26.90462847,2.866861207,79.82395166,8.074429975,stable,94.86832981,0.09486833
P0760_2006,P0760,2006,0.165568731,0.136715403,0.028853328,-0.159198915,-0.175932544,0.016733629,1308.860142,26.85152376,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2007,P0760,2007,0.167577268,0.165568731,0.002008537,-0.178646304,-0.159198915,-0.019447389,1199.379222,27.1197913,2.866861207,79.82395166,8.074429975,stable,94.86832981,0.09486833
P0760_2008,P0760,2008,0.214405455,0.167577268,0.046828187,-0.200473253,-0.178646304,-0.021826949,1283.819013,27.62659769,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2009,P0760,2009,0.198426402,0.214405455,-0.015979053,-0.184915493,-0.200473253,0.01555776,1111.225081,27.1515289,2.866861207,79.82395166,8.074429975,stable,94.86832981,0.09486833
P0760_2010,P0760,2010,0.225377191,0.198426402,0.026950789,-0.235754161,-0.184915493,-0.050838668,1473.178732,26.63273523,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2011,P0760,2011,0.292548428,0.225377191,0.067171237,-0.293399589,-0.235754161,-0.057645428,1490.848118,26.7252908,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2012,P0760,2012,0.300948055,0.292548428,0.008399627,-0.333868952,-0.293399589,-0.040469363,1380.21421,26.91934256,2.866861207,79.82395166,8.074429975,stable,94.86832981,0.09486833
P0760_2013,P0760,2013,0.180406769,0.300948055,-0.120541286,-0.331273852,-0.333868952,0.0025951,958.4070773,26.9846763,2.866861207,79.82395166,8.074429975,decrease,94.86832981,0.09486833
P0760_2014,P0760,2014,0.228117985,0.180406769,0.047711216,-0.285586829,-0.331273852,0.045687023,1587.093144,26.84796116,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2015,P0760,2015,0.25890019,0.228117985,0.030782205,-0.282639443,-0.285586829,0.002947386,1466.613645,26.97071372,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2016,P0760,2016,0.313549216,0.25890019,0.054649026,-0.353497714,-0.282639443,-0.070858271,797.0055707,26.75641455,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2017,P0760,2017,0.331791394,0.313549216,0.018242178,-0.359209526,-0.353497714,-0.005711812,1089.898678,26.85142793,2.866861207,79.82395166,8.074429975,stable,94.86832981,0.09486833
P0760_2018,P0760,2018,0.267043284,0.331791394,-0.06474811,-0.347090247,-0.359209526,0.012119279,1079.946407,26.5694661,2.866861207,79.82395166,8.074429975,decrease,94.86832981,0.09486833
P0760_2019,P0760,2019,0.357202499,0.267043284,0.090159215,-0.347138691,-0.347090247,-4.84E-05,1165.30348,26.80915824,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2020,P0760,2020,0.307100884,0.357202499,-0.050101615,-0.317110591,-0.347138691,0.0300281,945.71481,26.94752883,2.866861207,79.82395166,8.074429975,decrease,94.86832981,0.09486833
P0760_2021,P0760,2021,0.267989729,0.307100884,-0.039111155,-0.328534595,-0.317110591,-0.011424004,1311.711846,26.66409543,2.866861207,79.82395166,8.074429975,decrease,94.86832981,0.09486833
P0760_2022,P0760,2022,0.401928723,0.267989729,0.133938994,-0.394838162,-0.328534595,-0.066303567,1129.288917,27.08492693,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2023,P0760,2023,0.510357632,0.401928723,0.108428909,-0.421767241,-0.394838162,-0.026929079,1435.237795,26.77389353,2.866861207,79.82395166,8.074429975,increase,94.86832981,0.09486833
P0760_2024,P0760,2024,0.448487236,0.510357632,-0.061870396,-0.470224295,-0.421767241,-0.048457054,1201.339208,26.96761202,2.866861207,79.82395166,8.074429975,decrease,94.86832981,0.09486833
P0760_2025,P0760,2025,0.421750216,0.448487236,-0.02673702,-0.447531515,-0.470224295,0.02269278,1462.173858,26.98006499,2.866861207,79.82395166,8.074429975,decrease,94.86832981,0.09486833
P0761_2002,P0761,2002,0.107628835,0.096764442,0.010864393,-0.075572974,-0.068313543,-0.007259431,1306.683801,26.83015557,3,79.80188731,8.074335062,stable,30,0.03
P0761_2003,P0761,2003,0.160810021,0.107628835,0.053181186,-0.037595913,-0.075572974,0.037977061,955.8953998,27.39613928,3,79.80188731,8.074335062,increase,30,0.03
P0761_2004,P0761,2004,0.145184817,0.160810021,-0.015625204,-0.069467862,-0.037595913,-0.031871949,1199.975268,27.46676347,3,79.80188731,8.074335062,stable,30,0.03
P0761_2005,P0761,2005,0.134624426,0.145184817,-0.010560391,-0.120629083,-0.069467862,-0.051161221,1356.874723,26.90462847,3,79.80188731,8.074335062,stable,30,0.03
P0761_2006,P0761,2006,0.142229017,0.134624426,0.007604591,-0.010223038,-0.120629083,0.110406045,1308.860142,26.85152376,3,79.80188731,8.074335062,stable,30,0.03
P0761_2007,P0761,2007,0.060195582,0.142229017,-0.082033435,-0.028300203,-0.010223038,-0.018077165,1199.379222,27.1197913,3,79.80188731,8.074335062,decrease,30,0.03
P0761_2008,P0761,2008,0.053724266,0.060195582,-0.006471316,0.034838276,-0.028300203,0.063138479,1283.819013,27.62659769,3,79.80188731,8.074335062,stable,30,0.03
P0761_2009,P0761,2009,0.050746599,0.053724266,-0.002977667,0.010430372,0.034838276,-0.024407904,1111.225081,27.1515289,3,79.80188731,8.074335062,stable,30,0.03
P0761_2010,P0761,2010,-0.069533615,0.050746599,-0.120280214,0.053692956,0.010430372,0.043262584,1473.178732,26.63273523,3,79.80188731,8.074335062,decrease,30,0.03
P0761_2011,P0761,2011,0.087617751,-0.069533615,0.157151366,-0.035319212,0.053692956,-0.089012168,1490.848118,26.7252908,3,79.80188731,8.074335062,increase,30,0.03
P0761_2012,P0761,2012,0.094371345,0.087617751,0.006753594,-0.040036546,-0.035319212,-0.004717334,1380.21421,26.91934256,3,79.80188731,8.074335062,stable,30,0.03
P0761_2013,P0761,2013,0.078572535,0.094371345,-0.01579881,0.103776643,-0.040036546,0.143813189,958.4070773,26.9846763,3,79.80188731,8.074335062,stable,30,0.03
P0761_2014,P0761,2014,0.024493242,0.078572535,-0.054079293,0.003889637,0.103776643,-0.099887006,1587.093144,26.84796116,3,79.80188731,8.074335062,decrease,30,0.03
P0761_2015,P0761,2015,0.146447843,0.024493242,0.121954601,-0.147033394,0.003889637,-0.150923031,1466.613645,26.97071372,3,79.80188731,8.074335062,increase,30,0.03
P0761_2016,P0761,2016,0.187422087,0.146447843,0.040974244,-0.129293651,-0.147033394,0.017739743,797.0055707,26.75641455,3,79.80188731,8.074335062,increase,30,0.03
P0761_2017,P0761,2017,-0.07229141,0.187422087,-0.259713497,0.009594959,-0.129293651,0.13888861,1089.898678,26.85142793,3,79.80188731,8.074335062,decrease,30,0.03
P0761_2018,P0761,2018,-0.042158958,-0.07229141,0.030132452,0.04342214,0.009594959,0.033827181,1079.946407,26.5694661,3,79.80188731,8.074335062,increase,30,0.03
P0761_2019,P0761,2019,0.083092727,-0.042158958,0.125251685,-0.018427667,0.04342214,-0.061849807,1165.30348,26.80915824,3,79.80188731,8.074335062,increase,30,0.03
P0761_2020,P0761,2020,0.239173153,0.083092727,0.156080426,-0.09468138,-0.018427667,-0.076253713,945.71481,26.94752883,3,79.80188731,8.074335062,increase,30,0.03
P0761_2021,P0761,2021,-0.240514093,0.239173153,-0.479687246,-0.00592393,-0.09468138,0.08875745,1311.711846,26.66409543,3,79.80188731,8.074335062,decrease,30,0.03
P0761_2022,P0761,2022,0.13270471,-0.240514093,0.373218803,-0.219898729,-0.00592393,-0.213974799,1129.288917,27.08492693,3,79.80188731,8.074335062,increase,30,0.03
P0761_2023,P0761,2023,0.176043601,0.13270471,0.043338891,-0.119578429,-0.219898729,0.1003203,1435.237795,26.77389353,3,79.80188731,8.074335062,increase,30,0.03
P0761_2025,P0761,2025,-0.379047325,0.176043601,-0.555090926,-0.076681354,-0.119578429,0.042897075,1462.173858,26.96761202,3,79.80188731,8.074335062,decrease,30,0.03
P0762_2002,P0762,2002,0.040142053,0.062877487,-0.022735434,-0.061059305,-0.067424141,0.006364836,1306.683801,27.10740863,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0762_2003,P0762,2003,0.105769567,0.040142053,0.065627514,-0.062614344,-0.061059305,-0.001555039,955.8953998,26.83015557,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2004,P0762,2004,0.050938151,0.105769567,-0.054831416,-0.05524526,-0.062614344,0.007369084,1199.975268,27.39613928,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0762_2005,P0762,2005,0.065738967,0.050938151,0.014800816,-0.070640374,-0.05524526,-0.015395114,1356.874723,27.46676347,1.129370114,79.81061711,8.075483609,stable,90,0.09
P0762_2006,P0762,2006,0.078080018,0.065738967,0.012341051,-0.039472175,-0.070640374,0.031168199,1308.860142,26.90462847,1.129370114,79.81061711,8.075483609,stable,90,0.09
P0762_2007,P0762,2007,0.087134547,0.078080018,0.009054529,-0.076937406,-0.039472175,-0.037465231,1199.379222,26.85152376,1.129370114,79.81061711,8.075483609,stable,90,0.09
P0762_2008,P0762,2008,0.051969425,0.087134547,-0.035165122,-0.033060031,-0.076937406,0.043877375,1283.819013,27.1197913,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0762_2009,P0762,2009,0.081149031,0.051969425,0.029179606,-0.073783617,-0.033060031,-0.040723586,1111.225081,27.62659769,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2010,P0762,2010,0.088678463,0.081149031,0.007529432,-0.071898717,-0.073783617,0.0018849,1473.178732,27.1515289,1.129370114,79.81061711,8.075483609,stable,90,0.09
P0762_2011,P0762,2011,0.140150156,0.088678463,0.051471693,-0.119536528,-0.071898717,-0.047637811,1490.848118,26.63273523,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2012,P0762,2012,0.122189311,0.140150156,-0.017960845,-0.126536384,-0.119536528,-0.006999856,1380.21421,26.7252908,1.129370114,79.81061711,8.075483609,stable,90,0.09
P0762_2013,P0762,2013,0.119951361,0.122189311,-0.00223795,-0.1868982,-0.126536384,-0.060361816,958.4070773,26.91934256,1.129370114,79.81061711,8.075483609,stable,90,0.09
P0762_2014,P0762,2014,0.124979401,0.119951361,0.00502804,-0.09102503,-0.1868982,0.09587317,1587.093144,26.9846763,1.129370114,79.81061711,8.075483609,stable,90,0.09
P0762_2015,P0762,2015,0.201759372,0.124979401,0.076779971,-0.201793929,-0.09102503,-0.110768899,1466.613645,26.84796116,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2016,P0762,2016,0.246090035,0.201759372,0.044330663,-0.202954389,-0.201793929,-0.00116046,797.0055707,26.97071372,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2017,P0762,2017,0.096095767,0.246090035,-0.149994268,-0.113141848,-0.202954389,0.089812541,1089.898678,26.75641455,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0762_2018,P0762,2018,0.068621551,0.096095767,-0.027474216,-0.095714396,-0.113141848,0.017427452,1079.946407,26.85142793,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0762_2019,P0762,2019,0.090245675,0.068621551,0.021624124,-0.091212535,-0.095714396,0.004501861,1165.30348,26.5694661,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2020,P0762,2020,0.128362387,0.090245675,0.038116712,-0.11343609,-0.091212535,-0.022223555,945.71481,26.80915824,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2021,P0762,2021,-0.032672523,0.128362387,-0.16103491,-0.008609191,-0.11343609,0.104826899,1311.711846,26.94752883,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0762_2022,P0762,2022,0.232128514,-0.032672523,0.264801037,-0.177984394,-0.008609191,-0.169375203,1129.288917,26.66409543,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2023,P0762,2023,0.094069255,0.232128514,-0.138059259,-0.042851561,-0.177984394,0.135132833,1435.237795,27.08492693,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0762_2024,P0762,2024,0.123460386,0.094069255,0.029391131,-0.132233345,-0.042851561,-0.089381784,1201.339208,26.77389353,1.129370114,79.81061711,8.075483609,increase,90,0.09
P0762_2025,P0762,2025,0.072254357,0.123460386,-0.051206029,-0.038165673,-0.132233345,0.094067672,1462.173858,26.96761202,1.129370114,79.81061711,8.075483609,decrease,90,0.09
P0763_2002,P0763,2002,0.045052619,0.037146444,0.007906175,-0.05303082,-0.039246004,-0.013784816,1306.683801,27.10740863,0,79.80922253,8.074112121,stable,0,0
P0763_2003,P0763,2003,0.070183717,0.045052619,0.025131098,-0.031566603,-0.05303082,0.021464217,955.8953998,26.83015557,0,79.80922253,8.074112121,increase,0,0
P0763_2004,P0763,2004,0.080250224,0.070183717,0.010066507,-0.052423614,-0.031566603,-0.020857011,1199.975268,27.39613928,0,79.80922253,8.074112121,stable,0,0
P0763_2005,P0763,2005,0.097889631,0.080250224,0.017639407,-0.093491825,-0.052423614,-0.041068211,1356.874723,27.46676347,0,79.80922253,8.074112121,stable,0,0
P0763_2006,P0763,2006,0.06713326,0.097889631,-0.030756371,-0.037258124,-0.093491825,0.056233701,1308.860142,26.90462847,0,79.80922253,8.074112121,decrease,0,0
P0763_2007,P0763,2007,0.09798864,0.06713326,0.03085538,-0.069839219,-0.037258124,-0.032581095,1199.379222,26.85152376,0,79.80922253,8.074112121,increase,0,0
P0763_2008,P0763,2008,0.053622852,0.09798864,-0.044365788,-0.024997136,-0.069839219,0.044842083,1283.819013,27.1197913,0,79.80922253,8.074112121,decrease,0,0
P0763_2009,P0763,2009,0.013892017,0.053622852,-0.039730835,-0.031055111,-0.024997136,-0.006057975,1111.225081,27.62659769,0,79.80922253,8.074112121,decrease,0,0
P0763_2010,P0763,2010,0.026312826,0.013892017,0.012420809,-0.011702612,-0.031055111,0.019352499,1473.178732,27.1515289,0,79.80922253,8.074112121,stable,0,0
P0763_2011,P0763,2011,0.047805623,0.026312826,0.021492797,-0.053152376,-0.011702612,-0.041449764,1490.848118,26.63273523,0,79.80922253,8.074112121,increase,0,0
P0763_2012,P0763,2012,0.067427229,0.047805623,0.019621606,-0.083819642,-0.053152376,-0.030667266,1380.21421,26.7252908,0,79.80922253,8.074112121,stable,0,0
P0763_2013,P0763,2013,0.06954113,0.067427229,0.002113901,-0.125811751,-0.083819642,-0.041992109,958.4070773,26.91934256,0,79.80922253,8.074112121,stable,0,0
P0763_2014,P0763,2014,0.034628213,0.06954113,-0.034912917,-0.048916001,-0.125811751,0.07689575,1587.093144,26.9846763,0,79.80922253,8.074112121,decrease,0,0
P0763_2015,P0763,2015,0.091207726,0.034628213,0.056579513,-0.139120478,-0.048916001,-0.090204477,1466.613645,26.84796116,0,79.80922253,8.074112121,increase,0,0
P0763_2016,P0763,2016,0.125858969,0.091207726,0.034651243,-0.152285888,-0.139120478,-0.01316541,797.0055707,26.97071372,0,79.80922253,8.074112121,increase,0,0
P0763_2017,P0763,2017,0.064873602,0.125858969,-0.060985367,-0.076602826,-0.152285888,0.075683062,1089.898678,26.75641455,0,79.80922253,8.074112121,decrease,0,0
P0763_2018,P0763,2018,-0.043365362,0.064873602,-0.108238964,-0.098348036,-0.076602826,-0.02174521,1079.946407,26.85142793,0,79.80922253,8.074112121,decrease,0,0
P0763_2019,P0763,2019,0.015624671,-0.043365362,0.058990033,-0.0776934,-0.098348036,0.020654636,1165.30348,26.5694661,0,79.80922253,8.074112121,increase,0,0
P0763_2020,P0763,2020,0.03795544,0.015624671,0.022330769,-0.067919082,-0.0776934,0.009774318,945.71481,26.80915824,0,79.80922253,8.074112121,increase,0,0
P0763_2021,P0763,2021,-0.22336485,0.03795544,-0.26132029,0.051185371,-0.067919082,0.119104453,1311.711846,26.94752883,0,79.80922253,8.074112121,decrease,0,0
P0763_2022,P0763,2022,0.05208904,-0.22336485,0.27545389,-0.087966753,0.051185371,-0.139152124,1129.288917,26.66409543,0,79.80922253,8.074112121,increase,0,0
P0763_2023,P0763,2023,0.058398655,0.05208904,0.006309615,0.003508833,-0.087966753,0.091475586,1435.237795,27.08492693,0,79.80922253,8.074112121,stable,0,0
P0763_2025,P0763,2025,-0.306529929,0.058398655,-0.364928584,-0.028666409,0.003508833,-0.032175242,1462.173858,26.77389353,0,79.80922253,8.074112121,decrease,0,0
P0764_2002,P0764,2002,0.084634472,0.125434869,-0.040800397,-0.148881346,-0.099168864,-0.049712482,1306.683801,27.50442853,0,79.80984465,8.073577203,decrease,60,0.06
P0764_2003,P0764,2003,0.183110297,0.084634472,0.098475825,-0.175020968,-0.148881346,-0.026139622,955.8953998,27.10740863,0,79.80984465,8.073577203,increase,60,0.06
P0764_2004,P0764,2004,0.106426125,0.183110297,-0.076684172,-0.140864828,-0.175020968,0.03415614,1199.975268,26.83015557,0,79.80984465,8.073577203,decrease,60,0.06
P0764_2005,P0764,2005,0.104832467,0.106426125,-0.001593658,-0.151987118,-0.140864828,-0.01112229,1356.874723,27.39613928,0,79.80984465,8.073577203,stable,60,0.06
P0764_2006,P0764,2006,0.10213188,0.104832467,-0.002700587,-0.092780701,-0.151987118,0.059206417,1308.860142,27.46676347,0,79.80984465,8.073577203,stable,60,0.06
P0764_2007,P0764,2007,0.134071799,0.10213188,0.031939919,-0.148068926,-0.092780701,-0.055288225,1199.379222,26.90462847,0,79.80984465,8.073577203,increase,60,0.06
P0764_2008,P0764,2008,0.142380408,0.134071799,0.008308609,-0.12159618,-0.148068926,0.026472746,1283.819013,26.85152376,0,79.80984465,8.073577203,stable,60,0.06
P0764_2009,P0764,2009,0.11306247,0.142380408,-0.029317938,-0.111099231,-0.12159618,0.010496949,1111.225081,27.1197913,0,79.80984465,8.073577203,decrease,60,0.06
P0764_2010,P0764,2010,0.125005823,0.11306247,0.011943353,-0.118600578,-0.111099231,-0.007501347,1473.178732,27.62659769,0,79.80984465,8.073577203,stable,60,0.06
P0764_2011,P0764,2011,0.131654073,0.125005823,0.00664825,-0.141953987,-0.118600578,-0.023353409,1490.848118,27.1515289,0,79.80984465,8.073577203,stable,60,0.06
P0764_2012,P0764,2012,0.114186524,0.131654073,-0.017467549,-0.161002033,-0.141953987,-0.019048046,1380.21421,26.63273523,0,79.80984465,8.073577203,stable,60,0.06
P0764_2013,P0764,2013,0.098739371,0.114186524,-0.015447153,-0.198168304,-0.161002033,-0.037166271,958.4070773,26.7252908,0,79.80984465,8.073577203,stable,60,0.06
P0764_2014,P0764,2014,0.05852536,0.098739371,-0.040214011,-0.108802097,-0.198168304,0.089366207,1587.093144,26.91934256,0,79.80984465,8.073577203,decrease,60,0.06
P0764_2015,P0764,2015,0.091824589,0.05852536,0.033299229,-0.212926914,-0.108802097,-0.104124817,1466.613645,26.9846763,0,79.80984465,8.073577203,increase,60,0.06
P0764_2016,P0764,2016,0.154088965,0.091824589,0.062264376,-0.21095852,-0.212926914,0.001968394,797.0055707,26.84796116,0,79.80984465,8.073577203,increase,60,0.06
P0764_2017,P0764,2017,0.094258614,0.154088965,-0.059830351,-0.141260843,-0.21095852,0.069697677,1089.898678,26.97071372,0,79.80984465,8.073577203,decrease,60,0.06
P0764_2018,P0764,2018,0.049973511,0.094258614,-0.044285103,-0.100816355,-0.141260843,0.040444488,1079.946407,26.75641455,0,79.80984465,8.073577203,decrease,60,0.06
